clean_name,AP Year,Exams,Testers,Scores 3+,Courses offered,AP Year.1,Exams.1,Testers.1,Scores 3+.1,Courses offered.1,Exams change,Testers Change,Scores 3+ change,Courses Change,2018 testers % of enrollment,enrollment 2014-15,enrollment 2017-18,2018_check,2018_pct,2015_pct,change,pct_change,point_change
Ansonia,2015,144,99,53,9,2018,92,57,39,12,-0.36,-0.42,-0.26,3,0.09,631.0,607.0,0.09390444810543658,0.09390444810543658,0.15689381933438987,-0.4014777095501972,-0.4014777095501972,-0.06298937122895329
Avon,2015,430,210,407,21,2018,640,338,542,24,0.49,0.61,0.33,3,0.33,1056.0,1019.0,0.33169774288518156,0.33169774288518156,0.19886363636363635,0.6679657927940559,0.6679657927940559,0.1328341065215452
Berlin,2015,287,179,206,20,2018,385,214,309,19,0.34,0.2,0.5,-1,0.23,926.0,916.0,0.2336244541484716,0.2336244541484716,0.19330453563714903,0.20858237174013802,0.20858237174013802,0.04031991851132258
Bethel,2015,386,201,273,24,2018,379,213,273,23,-0.02,0.06,0.0,-1,0.23,896.0,925.0,0.23027027027027028,0.23027027027027028,0.22433035714285715,0.026478418717224683,0.026478418717224683,0.005939913127413127
Bloomfield,2015,124,69,47,8,2018,111,62,50,10,-0.1,-0.1,0.06,2,0.09,672.0,657.0,0.0943683409436834,0.0943683409436834,0.10267857142857142,-0.08093441863543116,-0.08093441863543116,-0.00831023048488802
Bolton,2015,65,41,57,9,2018,141,70,107,12,1.17,0.71,0.88,3,0.25,324.0,281.0,0.2491103202846975,0.2491103202846975,0.12654320987654322,0.9685791163961461,0.9685791163961461,0.1225671104081543
Branford,2015,213,154,187,15,2018,143,122,98,14,-0.33,-0.21,-0.48,-1,0.14,992.0,898.0,0.1358574610244989,0.1358574610244989,0.15524193548387097,-0.12486622508894224,-0.12486622508894224,-0.01938447445937208
Bridgeport,2015,338,239,134,12,2018,887,623,263,20,1.62,1.61,0.96,8,0.12,5221.0,5406.0,0.11524232334443212,0.11524232334443212,0.04577667113579774,1.5174902518045192,1.5174902518045192,0.06946565220863438
Bristol,2015,972,510,490,23,2018,857,504,506,21,-0.12,-0.01,0.03,-2,0.21,2530.0,2379.0,0.21185372005044137,0.21185372005044137,0.2015810276679842,0.0509606112306209,0.0509606112306209,0.010272692382457177
Brookfield,2015,499,258,377,18,2018,515,252,335,21,0.03,-0.02,-0.11,3,0.29,901.0,867.0,0.2906574394463668,0.2906574394463668,0.28634850166481685,0.015047879616963194,0.015047879616963194,0.0043089377815499486
Canton,2015,212,123,184,14,2018,232,143,185,16,0.09,0.16,0.01,2,0.28,493.0,510.0,0.2803921568627451,0.2803921568627451,0.24949290060851928,0.12384823848238478,0.12384823848238478,0.03089925625422582
Cheshire,2015,581,372,499,24,2018,722,406,592,26,0.24,0.09,0.19,2,0.28,1555.0,1444.0,0.28116343490304707,0.28116343490304707,0.23922829581993568,0.17529339052214574,0.17529339052214574,0.04193513908311139
Clinton,2015,182,96,127,10,2018,177,92,102,8,-0.03,-0.04,-0.2,-2,0.16,556.0,574.0,0.1602787456445993,0.1602787456445993,0.17266187050359713,-0.07171893147502915,-0.07171893147502915,-0.01238312485899784
Colchester,2015,335,218,270,16,2018,235,165,183,16,-0.3,-0.24,-0.32,0,0.2,894.0,821.0,0.20097442143727162,0.20097442143727162,0.24384787472035793,-0.17582049190403284,-0.17582049190403284,-0.04287345328308631
Coventry,2015,204,135,91,14,2018,240,141,146,17,0.18,0.04,0.6,3,0.3,504.0,474.0,0.2974683544303797,0.2974683544303797,0.26785714285714285,0.110548523206751,0.110548523206751,0.029611211573236873
Cromwell,2015,240,136,154,13,2018,221,120,149,16,-0.08,-0.12,-0.03,3,0.21,576.0,566.0,0.21201413427561838,0.21201413427561838,0.2361111111111111,-0.10205778424443977,-0.10205778424443977,-0.024096976835492723
Danbury,2015,1168,594,561,28,2018,1072,638,448,23,-0.08,0.07,-0.2,-5,0.2,2999.0,3229.0,0.19758439145246207,0.19758439145246207,0.19806602200733578,-0.0024316667240172826,-0.0024316667240172826,-0.0004816305548737132
Darien,2015,743,362,697,28,2018,928,421,855,28,0.25,0.16,0.23,0,0.3,1385.0,1395.0,0.3017921146953405,0.3017921146953405,0.26137184115523465,0.15464662666587461,0.15464662666587461,0.040420273540105855
Derby,2015,47,43,>6,3,2018,51,36,18,4,0.09,-0.16,,1,0.1,378.0,367.0,0.09809264305177112,0.09809264305177112,0.11375661375661375,-0.13769723084722124,-0.13769723084722124,-0.015663970704842628
East Granby,2015,141,79,103,10,2018,120,75,72,11,-0.15,-0.05,-0.3,1,0.29,263.0,260.0,0.28846153846153844,0.28846153846153844,0.30038022813688214,-0.039678675754625255,-0.039678675754625255,-0.011918689675343708
East Haddam,2015,83,48,65,10,2018,77,42,52,8,-0.07,-0.13,-0.2,-2,0.12,364.0,348.0,0.1206896551724138,0.1206896551724138,0.13186813186813187,-0.08477011494252872,-0.08477011494252872,-0.011178476695718073
East Hampton,2015,177,92,154,10,2018,176,91,133,13,-0.01,-0.01,-0.14,3,0.19,514.0,478.0,0.1903765690376569,0.1903765690376569,0.17898832684824903,0.06362561397125702,0.06362561397125702,0.011388242189407871
East Hartford,2015,414,219,169,16,2018,441,256,226,15,0.07,0.17,0.34,-1,0.12,2106.0,2122.0,0.12064090480678605,0.12064090480678605,0.10398860398860399,0.1601358243063535,0.1601358243063535,0.01665230081818206
East Haven,2015,70,60,47,6,2018,56,52,32,7,-0.2,-0.13,-0.32,1,0.05,901.0,949.0,0.0547945205479452,0.0547945205479452,0.06659267480577137,-0.17716894977168962,-0.17716894977168962,-0.011798154257826168
East Lyme,2015,484,249,426,21,2018,493,244,440,19,0.02,-0.02,0.03,-2,0.23,1093.0,1055.0,0.23127962085308057,0.23127962085308057,0.22781335773101555,0.015215363824968148,0.015215363824968148,0.003466263122065022
East Windsor,2015,87,52,25,6,2018,103,59,48,8,0.18,0.13,0.92,2,0.19,339.0,311.0,0.18971061093247588,0.18971061093247588,0.15339233038348082,0.2367672520405639,0.2367672520405639,0.03631828054899505
Ellington,2015,232,144,170,16,2018,338,208,171,20,0.46,0.44,0.01,4,0.27,776.0,778.0,0.26735218508997427,0.26735218508997427,0.18556701030927836,0.44073121965152795,0.44073121965152795,0.08178517478069591
Enfield,2015,99,57,56,9,2018,411,237,224,17,3.15,3.16,3.0,8,0.15,1622.0,1592.0,0.14886934673366833,0.14886934673366833,0.03514180024660912,3.2362470245966675,3.2362470245966675,0.11372754648705921
Fairfield,2015,1330,677,1121,25,2018,1403,739,1155,28,0.05,0.09,0.03,3,0.24,3039.0,3083.0,0.239701589361012,0.239701589361012,0.22277064823955248,0.07600166922912181,0.07600166922912181,0.016930941121459514
Farmington,2015,966,422,703,25,2018,1089,445,801,25,0.13,0.05,0.14,0,0.37,1293.0,1212.0,0.36716171617161714,0.36716171617161714,0.32637277648878577,0.12497653793815394,0.12497653793815394,0.04078893968283137
Glastonbury,2015,820,481,732,20,2018,898,526,769,26,0.1,0.09,0.05,6,0.26,2077.0,2035.0,0.25847665847665846,0.25847665847665846,0.2315840154068368,0.11612478098964575,0.11612478098964575,0.02689264306982167
Granby,2015,349,201,263,18,2018,346,196,263,18,-0.01,-0.02,0.0,0,0.3,696.0,662.0,0.29607250755287007,0.29607250755287007,0.28879310344827586,0.025206294809938166,0.025206294809938166,0.0072794041045942115
Greenwich,2015,2205,856,1739,30,2018,2132,841,1941,31,-0.03,-0.02,0.12,1,0.31,2571.0,2705.0,0.31090573012939005,0.31090573012939005,0.33294437961882534,-0.06619318672586232,-0.06619318672586232,-0.02203864948943529
Griswold,2015,81,51,48,8,2018,109,72,60,11,0.35,0.41,0.25,3,0.13,591.0,561.0,0.12834224598930483,0.12834224598930483,0.08629441624365482,0.4872601446995913,0.4872601446995913,0.04204782974565001
Groton,2015,409,200,209,15,2018,492,230,183,14,0.2,0.15,-0.12,-1,0.21,1116.0,1104.0,0.20833333333333334,0.20833333333333334,0.17921146953405018,0.16250000000000006,0.16250000000000006,0.029121863799283165
Guilford,2015,485,228,377,20,2018,540,271,438,22,0.11,0.19,0.16,2,0.24,1094.0,1148.0,0.23606271777003485,0.23606271777003485,0.20840950639853748,0.13268690017727247,0.13268690017727247,0.02765321137149737
Hamden,2015,584,374,263,18,2018,471,293,236,20,-0.19,-0.22,-0.1,2,0.19,1789.0,1579.0,0.18556048131728942,0.18556048131728942,0.20905533817775293,-0.11238582599831344,-0.11238582599831344,-0.023494856860463514
Hartford,2015,343,287,152,18,2018,416,346,172,17,0.21,0.21,0.13,-1,0.06,5934.0,5670.0,0.06102292768959436,0.06102292768959436,0.04836535220761712,0.26170750142875593,0.26170750142875593,0.01265757548197724
Killingly,2015,126,83,87,9,2018,131,88,82,10,0.04,0.06,-0.06,1,0.11,854.0,825.0,0.10666666666666667,0.10666666666666667,0.09718969555035128,0.09751004016064267,0.09751004016064267,0.009476971116315389
Lebanon,2015,133,58,103,12,2018,131,60,88,17,-0.02,0.03,-0.15,5,0.17,390.0,358.0,0.16759776536312848,0.16759776536312848,0.14871794871794872,0.12695049123482946,0.12695049123482946,0.018879816645179764
Ledyard,2015,192,126,158,12,2018,154,102,120,14,-0.2,-0.19,-0.24,2,0.13,921.0,777.0,0.13127413127413126,0.13127413127413126,0.13680781758957655,-0.04044861187718343,-0.04044861187718343,-0.005533686315445291
Litchfield,2015,123,60,96,14,2018,114,67,83,19,-0.07,0.12,-0.14,5,0.23,302.0,288.0,0.2326388888888889,0.2326388888888889,0.1986754966887417,0.17094907407407417,0.17094907407407417,0.033963392200147186
Madison,2015,264,179,215,14,2018,311,187,247,17,0.18,0.04,0.15,3,0.16,1237.0,1144.0,0.16346153846153846,0.16346153846153846,0.14470493128536782,0.12961968199398372,0.12961968199398372,0.018756607176170642
Manchester,2015,265,167,158,16,2018,339,233,173,13,0.28,0.4,0.09,-3,0.14,1688.0,1708.0,0.1364168618266979,0.1364168618266979,0.09893364928909952,0.37887223211656335,0.37887223211656335,0.037483212537598384
Meriden,2015,414,287,114,13,2018,574,392,116,15,0.39,0.37,0.02,2,0.17,2349.0,2300.0,0.17043478260869566,0.17043478260869566,0.1221796509152831,0.3949522799575822,0.3949522799575822,0.048255131693412556
Middletown,2015,354,210,211,13,2018,559,293,238,19,0.58,0.4,0.13,6,0.22,1313.0,1351.0,0.21687638786084382,0.21687638786084382,0.15993907083015993,0.35599379648232354,0.35599379648232354,0.05693731703068389
Milford,2015,1050,615,586,18,2018,1245,671,737,23,0.19,0.09,0.26,5,0.37,1912.0,1819.0,0.36888400219901046,0.36888400219901046,0.321652719665272,0.14683936943822434,0.14683936943822434,0.04723128253373848
Monroe,2015,562,345,454,19,2018,629,336,488,18,0.12,-0.03,0.07,-1,0.32,1194.0,1034.0,0.32495164410058025,0.32495164410058025,0.2889447236180904,0.12461525523505175,0.12461525523505175,0.036006920482489824
Montville,2015,134,84,95,12,2018,199,115,155,14,0.49,0.37,0.63,2,0.17,734.0,661.0,0.17397881996974282,0.17397881996974282,0.11444141689373297,0.5202434983070385,0.5202434983070385,0.059537403076009854
Naugatuck,2015,274,188,168,13,2018,250,178,141,12,-0.09,-0.05,-0.16,-1,0.14,1269.0,1242.0,0.143317230273752,0.143317230273752,0.14814814814814814,-0.03260869565217387,-0.03260869565217387,-0.004830917874396129
New Britain,2015,331,208,140,17,2018,248,159,117,15,-0.25,-0.24,-0.16,-2,0.06,2592.0,2469.0,0.06439854191980558,0.06439854191980558,0.08024691358024691,-0.19749509299934578,-0.19749509299934578,-0.015848371660441327
New Canaan,2015,844,374,775,26,2018,1064,453,952,30,0.26,0.21,0.23,4,0.34,1254.0,1330.0,0.3406015037593985,0.3406015037593985,0.2982456140350877,0.1420168067226892,0.1420168067226892,0.04235588972431081
New Fairfield,2015,519,269,302,24,2018,390,219,239,23,-0.25,-0.19,-0.21,-1,0.27,962.0,808.0,0.27103960396039606,0.27103960396039606,0.2796257796257796,-0.03070595163605569,-0.03070595163605569,-0.008586175665383555
New Haven,2015,1512,880,391,23,2018,1615,933,485,26,0.07,0.06,0.24,3,0.16,5704.0,5819.0,0.160336827633614,0.160336827633614,0.15427769985974754,0.0392741645706072,0.0392741645706072,0.006059127773866468
New London,2015,160,134,43,7,2018,246,184,78,11,0.54,0.37,0.81,4,0.18,916.0,1042.0,0.1765834932821497,0.1765834932821497,0.1462882096069869,0.2070931331824561,0.2070931331824561,0.030295283675162793
New Milford,2015,403,233,314,18,2018,666,365,433,25,0.65,0.57,0.38,7,0.26,1421.0,1382.0,0.26410998552821996,0.26410998552821996,0.16396903589021816,0.6107308559467834,0.6107308559467834,0.1001409496380018
Newington,2015,367,232,258,16,2018,500,287,349,22,0.36,0.24,0.35,6,0.22,1320.0,1302.0,0.22043010752688172,0.22043010752688172,0.17575757575757575,0.2541713014460512,0.2541713014460512,0.04467253176930597
Newtown,2015,760,421,635,21,2018,713,398,611,24,-0.06,-0.05,-0.04,3,0.24,1752.0,1656.0,0.24033816425120774,0.24033816425120774,0.24029680365296804,0.0001721229646459644,0.0001721229646459644,4.1360598239698065e-05
North Branford,2015,128,90,102,11,2018,118,72,98,9,-0.08,-0.2,-0.04,-2,0.13,625.0,571.0,0.12609457092819615,0.12609457092819615,0.144,-0.12434325744308224,-0.12434325744308224,-0.01790542907180384
North Haven,2015,184,119,144,16,2018,266,158,218,18,0.45,0.33,0.51,2,0.15,1070.0,1020.0,0.15490196078431373,0.15490196078431373,0.11121495327102804,0.3928159499093755,0.3928159499093755,0.04368700751328569
North Stonington,2015,78,42,53,11,2018,72,38,43,10,-0.08,-0.1,-0.19,-1,0.2,196.0,186.0,0.20430107526881722,0.20430107526881722,0.21428571428571427,-0.04659498207885293,-0.04659498207885293,-0.009984639016897057
Norwalk,2015,936,527,540,27,2018,964,554,536,28,0.03,0.05,-0.01,1,0.15,3347.0,3606.0,0.1536328341652801,0.1536328341652801,0.15745443680908275,-0.024271165178002835,-0.024271165178002835,-0.0038216026438026574
Old Saybrook,2015,213,113,178,15,2018,190,107,161,12,-0.11,-0.05,-0.1,-3,0.23,475.0,456.0,0.23464912280701755,0.23464912280701755,0.23789473684210527,-0.013643067846607664,-0.013643067846607664,-0.0032456140350877183
Oxford,2015,194,108,161,10,2018,247,133,168,12,0.27,0.23,0.04,2,0.23,579.0,573.0,0.23211169284467714,0.23211169284467714,0.18652849740932642,0.24437657552840802,0.24437657552840802,0.04558319543535072
Plainfield,2015,108,74,64,9,2018,82,58,50,8,-0.24,-0.22,-0.22,-1,0.08,692.0,695.0,0.08345323741007195,0.08345323741007195,0.1069364161849711,-0.21959945557067856,-0.21959945557067856,-0.023483178774899152
Plainville,2015,278,189,102,14,2018,122,87,75,9,-0.56,-0.54,-0.26,-5,0.12,730.0,718.0,0.12116991643454039,0.12116991643454039,0.2589041095890411,-0.5319892116549498,-0.5319892116549498,-0.1377341931545007
Plymouth,2015,56,45,33,7,2018,175,93,74,7,2.13,1.07,1.24,0,0.2,485.0,456.0,0.20394736842105263,0.20394736842105263,0.09278350515463918,1.1980994152046782,1.1980994152046782,0.11116386326641345
Portland,2015,58,32,41,7,2018,113,59,100,13,0.95,0.84,1.44,6,0.15,373.0,381.0,0.15485564304461943,0.15485564304461943,0.08579088471849866,0.8050360892388453,0.8050360892388453,0.06906475832612077
Putnam,2015,87,59,31,8,2018,88,55,15,8,0.01,-0.07,-0.52,0,0.19,284.0,288.0,0.1909722222222222,0.1909722222222222,0.20774647887323944,-0.0807438794726931,-0.0807438794726931,-0.016774256651017228
Regional 4,2015,155,110,115,15,2018,237,130,149,23,0.53,0.18,0.3,8,0.22,640.0,597.0,0.21775544388609716,0.21775544388609716,0.171875,0.26694076442820164,0.26694076442820164,0.04588044388609716
Regional 1,2015,15,12,11,7,2018,20,15,10,6,0.33,0.25,-0.09,-1,0.04,406.0,384.0,0.0390625,0.0390625,0.029556650246305417,0.32161458333333337,0.32161458333333337,0.009505849753694583
Regional 10,2015,241,138,199,13,2018,307,176,242,18,0.27,0.28,0.22,5,0.23,783.0,771.0,0.22827496757457846,0.22827496757457846,0.17624521072796934,0.2952123160209779,0.2952123160209779,0.052029756846609126
Regional 11,2015,49,32,22,7,2018,59,28,26,9,0.2,-0.13,0.18,2,0.2,167.0,138.0,0.2028985507246377,0.2028985507246377,0.19161676646706588,0.0588768115942029,0.0588768115942029,0.011281784257571814
Regional 12,2015,41,27,27,9,2018,102,63,54,16,1.49,1.33,1.0,7,0.24,272.0,265.0,0.23773584905660378,0.23773584905660378,0.09926470588235294,1.3949685534591199,1.3949685534591199,0.13847114317425085
Regional 13,2015,142,71,105,9,2018,161,88,142,9,0.13,0.24,0.35,0,0.16,582.0,556.0,0.15827338129496402,0.15827338129496402,0.12199312714776632,0.29739588610801493,0.29739588610801493,0.036280254147197696
Regional 14,2015,420,191,262,16,2018,478,232,281,17,0.14,0.21,0.07,1,0.32,763.0,720.0,0.32222222222222224,0.32222222222222224,0.2503276539973788,0.28720186154741134,0.28720186154741134,0.07189456822484347
Regional 15,2015,437,235,377,18,2018,688,358,528,24,0.57,0.52,0.4,6,0.29,1217.0,1224.0,0.29248366013071897,0.29248366013071897,0.19309778142974526,0.5146919760812128,0.5146919760812128,0.0993858787009737
Regional 16,2015,235,146,153,17,2018,243,153,171,16,0.03,0.05,0.12,-1,0.22,699.0,684.0,0.2236842105263158,0.2236842105263158,0.2088698140200286,0.07092645998558043,0.07092645998558043,0.014814396506287186
Regional 17,2015,216,114,179,13,2018,229,124,186,18,0.06,0.09,0.04,5,0.18,622.0,688.0,0.18023255813953487,0.18023255813953487,0.1832797427652733,-0.01662586699306413,-0.01662586699306413,-0.0030471846257384416
Regional 18,2015,237,116,175,22,2018,261,145,202,21,0.1,0.25,0.15,-1,0.3,439.0,479.0,0.302713987473904,0.302713987473904,0.2642369020501139,0.145615866388309,0.145615866388309,0.03847708542379008
Regional 19,2015,96,73,85,15,2018,105,84,88,21,0.09,0.15,0.04,6,0.07,1204.0,1208.0,0.0695364238410596,0.0695364238410596,0.0606312292358804,0.14687471650185963,0.14687471650185963,0.008905194605179197
Regional 5,2015,651,373,562,23,2018,842,418,721,31,0.29,0.12,0.28,8,0.28,1548.0,1491.0,0.28034875922199864,0.28034875922199864,0.2409560723514212,0.16348493103392467,0.16348493103392467,0.039392686870577454
Regional 6,2015,190,111,112,16,2018,129,88,69,13,-0.32,-0.21,-0.38,-3,0.22,427.0,409.0,0.21515892420537897,0.21515892420537897,0.25995316159250587,-0.17231657084957824,-0.17231657084957824,-0.0447942373871269
Regional 7,2015,108,69,104,8,2018,163,102,143,13,0.51,0.48,0.38,5,0.13,728.0,773.0,0.13195342820181113,0.13195342820181113,0.09478021978021978,0.39220428595534074,0.39220428595534074,0.03717320842159136
Regional 8,2015,322,197,282,20,2018,450,246,402,23,0.4,0.25,0.43,3,0.24,1104.0,1038.0,0.23699421965317918,0.23699421965317918,0.17844202898550723,0.32813004313253724,0.32813004313253724,0.05855219066767195
Regional 9,2015,441,256,369,19,2018,509,252,433,21,0.15,-0.02,0.17,2,0.28,1065.0,909.0,0.27722772277227725,0.27722772277227725,0.2403755868544601,0.15331064356435656,0.15331064356435656,0.036852135917817164
Ridgefield,2015,1299,544,1169,24,2018,1153,506,1016,24,-0.11,-0.07,-0.13,0,0.3,1777.0,1691.0,0.29923122412773506,0.29923122412773506,0.3061339335959482,-0.0225480050092183,-0.0225480050092183,-0.006902709468213142
Rocky Hill,2015,166,111,131,14,2018,237,132,172,15,0.43,0.19,0.31,1,0.18,717.0,751.0,0.17576564580559254,0.17576564580559254,0.15481171548117154,0.13535106344693565,0.13535106344693565,0.020953930324421
Seymour,2015,225,149,128,12,2018,283,168,155,15,0.26,0.13,0.21,3,0.25,656.0,665.0,0.25263157894736843,0.25263157894736843,0.22713414634146342,0.1122571529494878,0.1122571529494878,0.025497432605905007
Shelton,2015,556,337,379,16,2018,558,343,410,16,0.0,0.02,0.08,0,0.23,1559.0,1472.0,0.23301630434782608,0.23301630434782608,0.2161642078255292,0.07795969874854848,0.07795969874854848,0.016852096522296883
Simsbury,2015,947,479,748,23,2018,1046,499,865,28,0.1,0.04,0.16,5,0.35,1475.0,1424.0,0.35042134831460675,0.35042134831460675,0.3247457627118644,0.07906365086439453,0.07906365086439453,0.025675585602742357
Somers,2015,88,70,47,9,2018,127,83,76,8,0.44,0.19,0.62,-1,0.17,479.0,481.0,0.17255717255717257,0.17255717255717257,0.14613778705636743,0.18078408078408087,0.18078408078408087,0.026419385500805137
South Windsor,2015,517,303,405,19,2018,581,321,499,24,0.12,0.06,0.23,5,0.24,1399.0,1335.0,0.24044943820224718,0.24044943820224718,0.21658327376697642,0.11019394074238875,0.11019394074238875,0.02386616443527076
Southington,2015,534,303,427,18,2018,678,355,537,23,0.27,0.17,0.26,5,0.17,2080.0,2103.0,0.16880646695197338,0.16880646695197338,0.14567307692307693,0.15880346950529572,0.15880346950529572,0.023133390028896444
Stafford,2015,39,37,33,5,2018,38,36,22,6,-0.03,-0.03,-0.33,1,0.09,421.0,402.0,0.08955223880597014,0.08955223880597014,0.08788598574821853,0.01895925776522784,0.01895925776522784,0.0016662530577516155
Stamford,2015,1983,1007,1204,27,2018,1851,949,1215,28,-0.07,-0.06,0.01,1,0.21,4734.0,4558.0,0.20820535322509873,0.20820535322509873,0.21271651880016898,-0.021207405990449433,-0.021207405990449433,-0.004511165575070253
Stonington,2015,211,125,170,15,2018,265,155,220,16,0.26,0.24,0.29,1,0.22,777.0,710.0,0.21830985915492956,0.21830985915492956,0.16087516087516088,0.35701408450704214,0.35701408450704214,0.05743469827976869
Stratford,2015,378,205,206,14,2018,595,359,234,16,0.57,0.75,0.14,2,0.17,2135.0,2098.0,0.171115347950429,0.171115347950429,0.09601873536299765,0.7821037457276385,0.7821037457276385,0.07509661258743133
Suffield,2015,355,181,275,17,2018,510,246,403,17,0.44,0.36,0.47,0,0.3,826.0,808.0,0.30445544554455445,0.30445544554455445,0.21912832929782083,0.38939335922542523,0.38939335922542523,0.08532711624673361
Thomaston,2015,53,31,23,6,2018,72,53,35,6,0.36,0.71,0.52,0,0.2,246.0,259.0,0.20463320463320464,0.20463320463320464,0.12601626016260162,0.6238634948312369,0.6238634948312369,0.07861694447060302
Thompson,2015,20,13,12,5,2018,20,15,6,2,0.0,0.15,-0.5,-3,0.06,258.0,250.0,0.06,0.06,0.050387596899224806,0.19076923076923075,0.19076923076923075,0.009612403100775192
Tolland,2015,67,57,60,9,2018,137,106,103,8,1.04,0.86,0.72,-1,0.12,851.0,852.0,0.12441314553990611,0.12441314553990611,0.06698002350176263,0.8574664360431596,0.8574664360431596,0.05743312203814348
Torrington,2015,130,73,56,11,2018,110,68,47,9,-0.15,-0.07,-0.16,-2,0.07,1062.0,930.0,0.07311827956989247,0.07311827956989247,0.0687382297551789,0.06372072470172346,0.06372072470172346,0.004380049814713571
Trumbull,2015,421,237,388,21,2018,745,412,624,27,0.77,0.74,0.61,6,0.19,2151.0,2154.0,0.19127205199628597,0.19127205199628597,0.1101813110181311,0.7359754592574309,0.7359754592574309,0.08109074097815487
Vernon,2015,52,41,41,14,2018,86,58,64,9,0.65,0.41,0.56,-5,0.07,899.0,816.0,0.07107843137254902,0.07107843137254902,0.04560622914349277,0.5585246293639405,0.5585246293639405,0.025472202229056246
Wallingford,2015,462,282,316,21,2018,379,261,269,19,-0.18,-0.07,-0.15,-2,0.14,2011.0,1918.0,0.13607924921793535,0.13607924921793535,0.14022874191944307,-0.029590885896212837,-0.029590885896212837,-0.004149492701507718
Waterbury,2015,824,464,243,16,2018,902,553,229,16,0.09,0.19,-0.06,0,0.11,4971.0,5000.0,0.1106,0.1106,0.09334138000402334,0.1848978448275862,0.1848978448275862,0.017258619995976665
Waterford,2015,210,110,172,12,2018,222,126,184,13,0.06,0.15,0.07,1,0.15,844.0,852.0,0.14788732394366197,0.14788732394366197,0.13033175355450238,0.13469910371318808,0.13469910371318808,0.017555570389159586
Watertown,2015,282,166,122,14,2018,292,148,170,16,0.04,-0.11,0.39,2,0.17,870.0,847.0,0.17473435655253838,0.17473435655253838,0.19080459770114944,-0.08422355300778081,-0.08422355300778081,-0.016070241148611053
West Hartford,2015,2303,1146,1664,31,2018,2596,1210,1985,34,0.13,0.06,0.19,3,0.39,3048.0,3098.0,0.3905745642349903,0.3905745642349903,0.37598425196850394,0.038805647284686294,0.038805647284686294,0.014590312266486383
West Haven,2015,226,136,53,11,2018,280,174,127,12,0.24,0.28,1.4,1,0.11,1601.0,1567.0,0.11104020421186982,0.11104020421186982,0.08494690818238601,0.3071718157588498,0.3071718157588498,0.026093296029483806
Westbrook,2015,11,10,11,3,2018,43,34,30,5,2.91,2.4,1.73,2,0.13,299.0,252.0,0.1349206349206349,0.1349206349206349,0.033444816053511704,3.034126984126984,3.034126984126984,0.1014758188671232
Weston,2015,533,219,475,17,2018,756,303,652,24,0.42,0.38,0.37,7,0.37,788.0,819.0,0.36996336996337,0.36996336996337,0.2779187817258883,0.3311923996855506,0.3311923996855506,0.09204458823748168
Westport,2015,1257,574,1150,28,2018,1297,579,1198,31,0.03,0.01,0.04,3,0.3,1870.0,1905.0,0.30393700787401573,0.30393700787401573,0.306951871657754,-0.009821942988833755,-0.009821942988833755,-0.0030148637837382752
Wethersfield,2015,204,133,147,17,2018,214,148,170,18,0.05,0.11,0.16,1,0.12,1198.0,1186.0,0.12478920741989882,0.12478920741989882,0.11101836393989983,0.12404113149653226,0.12404113149653226,0.01377084347999899
Wilton,2015,778,362,706,25,2018,738,348,665,23,-0.05,-0.04,-0.06,-2,0.26,1379.0,1353.0,0.2572062084257206,0.2572062084257206,0.2625090645395214,-0.020200659063346026,-0.020200659063346026,-0.005302856113800769
Windham,2015,54,37,26,9,2018,41,30,23,10,-0.24,-0.19,-0.12,1,0.05,542.0,590.0,0.05084745762711865,0.05084745762711865,0.06826568265682657,-0.2551534585432891,-0.2551534585432891,-0.017418225029707926
Windsor Locks,2015,141,83,59,11,2018,180,88,87,12,0.28,0.06,0.47,1,0.19,495.0,471.0,0.18683651804670912,0.18683651804670912,0.16767676767676767,0.11426598112193992,0.11426598112193992,0.019159750369941442
Windsor,2015,435,251,243,19,2018,485,277,260,23,0.11,0.1,0.07,4,0.23,1135.0,1192.0,0.23238255033557048,0.23238255033557048,0.2211453744493392,0.05081352442578682,0.05081352442578682,0.011237175886231271
Wolcott,2015,95,86,74,9,2018,154,142,122,6,0.62,0.65,0.65,-3,0.18,781.0,768.0,0.18489583333333334,0.18489583333333334,0.11011523687580026,0.6791121608527132,0.6791121608527132,0.07478059645753309
